"ensembl","symbol","entrez","organism","source","senescence_effect","LFC_Oncogene","LFC_Replicative","LFC_DNAdamage","adj_p_Oncogene","adj_p_Replicative","adj_p_DNAdamage","sig_types"
"ENSG00000169683","LRRC45","201255","Human","RNAseq","Unknown",-0.107583854428182,-1.131966924351,-0.0469647291273411,0.72731218694775,0.000744010484928215,0.884647987983353,"Replicative"
"ENSG00000169908","TM4SF1","4071","Human","RNAseq","Unknown",-0.528475728318925,1.19789138881306,-0.119297214133606,0.0652028103320971,0.000198486182581055,0.704555415650591,"Replicative"
"ENSG00000170345","FOS","2353","Human","CellAge/Ageing atlas/CSgene/RNAseq","Inhibits",-0.488750178308924,1.77656675873665,-0.316653111509991,0.552994264389622,0.0331395983687523,0.707109882461633,"Replicative"
"ENSG00000170379","TCAF2","285966","Human","RNAseq","Unknown",-0.824905244908617,1.0447486833701,0.270744116389691,0.00613427955537087,0.00102796764955566,0.38253037548115,"Replicative"
"ENSG00000170961","HAS2","3037","Human","RNAseq","Unknown",-0.0278001399143116,1.67643329569125,-1.97019135966161,0.967713788607744,0.00589474070282827,0.00144229020472071,"Replicative/DNA-damage"
"ENSG00000170989","S1PR1","1901","Human","RNAseq","Unknown",-0.611544908816837,-1.14692346995379,-0.223016563502374,0.181920867949203,0.0235216769025571,0.639092308407835,"Replicative"
"ENSG00000171033","PKIA","5569","Human","RNAseq","Unknown",-0.381943190323818,1.20381824049649,-0.0452818528555538,0.214633438478565,0.000379991295267098,0.898182430380977,"Replicative"
"ENSG00000171055","FEZ2","9637","Human","RNAseq","Unknown",-0.769252528307391,1.03749766523722,-0.510785058763414,0.000516179790114439,2.67737903400272e-05,0.0164469461940478,"Replicative"
"ENSG00000171208","NETO2","81831","Human","RNAseq","Unknown",0.0311814597463898,-1.35173787091968,-0.244809111342961,0.934888974082506,0.000238178925337767,0.47773995550973,"Replicative"
"ENSG00000171530","TBCA","6902","Human","RNAseq","Unknown",-0.490549205954904,1.04299343837508,-0.642155550060825,0.0265074169901769,4.41234231351571e-05,0.00497599682347901,"Replicative"
"ENSG00000171617","ENC1","8507","Human","RNAseq","Unknown",0.56533804827977,1.28886874793925,0.473187609895749,0.105647804740241,0.000619093610613747,0.17976801007602,"Replicative"
"ENSG00000171867","PRNP","5621","Human","RNAseq","Unknown",0.297156362763779,1.42717102125558,0.0696534200878155,0.182815621625262,4.37933201657977e-07,0.779542528540367,"Replicative"
"ENSG00000171951","SCG2","7857","Human","RNAseq","Unknown",-0.965731223519273,1.67495816237279,1.98445098117237,0.0985176648383588,0.00787429058356627,0.00113035294851159,"Replicative/DNA-damage"
"ENSG00000172115","CYCS","54205","Human","Ageing atlas/RNAseq","Unknown",-0.814741870281083,1.04146606683057,-0.743947150497412,0.00373839823578257,0.000526311984663614,0.00770047883287694,"Replicative"
"ENSG00000172164","SNTB1","6641","Human","RNAseq","Unknown",-0.809473551333876,1.2102977065789,-0.18035105810191,0.0565959415092285,0.00615435188191019,0.697722505889664,"Replicative"
"ENSG00000172201","ID4","3400","Human","CellAge/RNAseq","Induces",0.505367575663637,-4.2484436623344,1.9910482537627,0.609118588199191,9.21445710667429e-05,0.0332644789237752,"Replicative/DNA-damage"
"ENSG00000172354","GNB2","2783","Human","InnateDB/RNAseq","Unknown",0.838032735436529,-1.48309766752877,0.650682400436136,0.00291053405075484,1.62122236105561e-05,0.0183417150342264,"Replicative"
"ENSG00000172379","ARNT2","9915","Human","RNAseq","Unknown",0.459357844753109,-1.31796082743231,-0.4507135150257,0.195904646782809,0.000576842394271822,0.207742428430347,"Replicative"
"ENSG00000172809","RPL38","6169","Human","RNAseq","Unknown",-0.709061085993001,1.32695429061173,-0.988884893647964,0.0200091006083277,9.33206987145051e-05,0.001774582857678,"Replicative"
"ENSG00000172927","MYEOV","26579","Human","RNAseq","Unknown",-0.136024494565529,2.44384673021654,-0.280335094737001,0.750000149954014,5.40504264676211e-07,0.488211524175957,"Replicative"
"ENSG00000173221","GLRX","2745","Human","InnateDB/RNAseq","Unknown",-0.166922694057409,1.78028061829039,-0.490535032145867,0.685159835403079,3.57433450124679e-05,0.202130309934278,"Replicative"
"ENSG00000173559","NABP1","64859","Human","RNAseq","Unknown",-0.310612507515976,1.93340173800273,0.190051984226017,0.3123911377408,5.4154214010748e-07,0.549773257122984,"Replicative"
"ENSG00000173614","NMNAT1","64802","Human","RNAseq","Unknown",-0.773207881521117,1.06363644813665,-0.0541053309860258,0.000291484605459364,1.15224476256832e-05,0.813078355210853,"Replicative"
"ENSG00000173621","LRFN4","78999","Human","RNAseq","Unknown",0.691720829768785,-1.21667734478093,0.586365857388475,0.0258548122931891,0.00093747796723868,0.0575931943992572,"Replicative"
"ENSG00000173660","UQCRH","7388","Human","RNAseq","Unknown",-0.510279062308736,1.07327828099094,-0.575686186720858,0.0414732809065666,0.000133117103366359,0.0228735721104078,"Replicative"
"ENSG00000173915","ATP5MK","84833","Human","RNAseq","Unknown",-0.961613640409216,1.87786339539444,-0.746800806924749,0.00756069662775078,6.415491032082e-06,0.0363213425156394,"Replicative"
"ENSG00000174945","AMZ1","155185","Human","RNAseq","Unknown",-0.179796084817235,1.27423168432064,0.720612717471191,0.642394781337207,0.00446763122029429,0.0437060530148356,"Replicative"
"ENSG00000175061","SNHG29","125144","Human","RNAseq","Unknown",-0.738139250097548,1.07308718539527,-0.796559692864138,0.00676610594749789,0.000260675653646067,0.00379394437563957,"Replicative"
"ENSG00000175600","SUGCT","79783","Human","RNAseq","Unknown",0.394317864260763,1.1303367738357,1.1932288428866,0.0921428918636535,3.92141962715317e-05,8.51079399143254e-06,"Replicative/DNA-damage"
"ENSG00000175893","ZDHHC21","340481","Human","RNAseq","Unknown",-0.780430293519823,1.5921257728607,-0.635326558818155,0.0130863123066044,1.54759796784554e-05,0.0440387029981881,"Replicative"
"ENSG00000176857",NA,NA,"Human","RNAseq","Unknown",-0.0724418999202465,1.32112358305454,-0.409359386932257,0.894573359115606,0.0144926902130304,0.389649021512389,"Replicative"
"ENSG00000176887","SOX11","6664","Human","RNAseq","Unknown",0.357075636525682,-3.07946157498032,-1.1407309861218,0.392358770110201,7.9215017691345e-08,0.00711591180490539,"Replicative/DNA-damage"
"ENSG00000176971","FIBIN","387758","Human","RNAseq","Unknown",-0.466776206755852,2.23683591355316,1.7478993894363,0.279346513378404,1.26033340300283e-05,0.00023125458474931,"Replicative/DNA-damage"
"ENSG00000177432","NAP1L5","266812","Human","RNAseq","Unknown",-0.779214530832346,1.4154457716188,0.182848061992406,0.00372483433390483,8.99194744202468e-06,0.495067258879881,"Replicative"
"ENSG00000177576","C18orf32","497661","Human","RNAseq","Unknown",0.0256402688656299,1.13421810590618,0.304109123541683,0.893225910568001,3.59113675943281e-07,0.0717593492502491,"Replicative"
"ENSG00000177706","FAM20C","56975","Human","RNAseq","Unknown",0.939260281351553,-1.58548020598997,0.809706191446101,0.00953796423188452,0.000110821938059273,0.0239199248043854,"Replicative"
"ENSG00000177732","SOX12","6666","Human","RNAseq","Unknown",0.231709202822791,-1.14327762355365,0.658573338208025,0.407628593967325,0.000330917371212639,0.0152171991224219,"Replicative"
"ENSG00000177954","RPS27","6232","Human","RNAseq","Unknown",-0.659673356393076,1.20911122993675,-0.983278512448907,0.0233589826303112,0.000205209342300219,0.00123265510230944,"Replicative"
"ENSG00000178033","CALHM5","254228","Human","RNAseq","Unknown",-0.639813480465039,1.19698830382224,-0.68244829779881,0.147739260258616,0.0079699120219909,0.121731108135054,"Replicative"
"ENSG00000178038","ALS2CL","259173","Human","RNAseq","Unknown",0.201550688433419,1.09211000544327,1.58790954255935,0.554311545279894,0.00347603439893422,1.0438723628938e-05,"Replicative/DNA-damage"
"ENSG00000178429","RPS3AP5","439992","Human","RNAseq","Unknown",-0.712739266267127,1.85387409550311,-1.42544429985104,0.211279340599101,0.00697350780467257,0.0118603525410661,"Replicative/DNA-damage"
"ENSG00000178449","COX14","84987","Human","RNAseq","Unknown",-0.306569347094175,1.07068802463348,0.343238368337864,0.0951045376041389,3.32218277900651e-06,0.0644608214013394,"Replicative"
"ENSG00000178460","MCMDC2","157777","Human","RNAseq","Unknown",-0.971921380407535,1.3068796015923,-0.370391954464076,0.00799993148108928,0.000761821589756529,0.323283519539643,"Replicative"
"ENSG00000179101",NA,NA,"Human","RNAseq","Unknown",-0.691556227270853,1.64486934218714,-1.10192524512763,0.219741779294689,0.0182330212557591,0.0468460995198079,"Replicative/DNA-damage"
"ENSG00000179104","TMTC2","160335","Human","RNAseq","Unknown",0.908646117706888,-1.74586527212646,0.795976863709633,0.0287851967307537,0.000601856354097414,0.0502774789816396,"Replicative"
"ENSG00000179152","TCAIM","285343","Human","RNAseq","Unknown",-0.777696582773803,1.04271218153433,-0.157693907832898,0.000303147295717876,1.35346720989756e-05,0.456094795132734,"Replicative"
"ENSG00000179163","FUCA1","2517","Human","RNAseq","Unknown",0.413535964814151,1.09427734589003,1.59146954551553,0.218930848592582,0.00297495501952037,1.10713810953794e-05,"Replicative/DNA-damage"
"ENSG00000179403","VWA1","64856","Human","RNAseq","Unknown",0.185606448106152,-1.29830765612415,-0.979685144260408,0.672226856753753,0.00730445149086615,0.0165880851401175,"Replicative"
"ENSG00000179630","LACC1","144811","Human","RNAseq","Unknown",0.310425620303819,1.06939257959047,1.00361675533087,0.172280747413312,5.60279992072952e-05,6.74874499755238e-05,"Replicative/DNA-damage"
"ENSG00000179862","CITED4","163732","Human","RNAseq","Unknown",0.642330305778025,2.05331932546073,1.55185306655709,0.145852094934962,0.000132957963542047,0.000766996732152033,"Replicative/DNA-damage"
"ENSG00000180447","GAS1","2619","Human","RNAseq","Unknown",-0.814253933020637,-1.05767164207637,0.855694937476938,0.0922608933231179,0.0341288139889605,0.0762682625600814,"Replicative"
"ENSG00000180573","HIST1H2AC","8334","Human","CSgene/RNAseq","Unknown",0.67365511629366,1.44174132324025,1.86379950431366,0.0378027509439853,9.41868925038198e-05,1.47164296452864e-06,"Replicative/DNA-damage"
"ENSG00000180596","HIST1H2BC","8347","Human","CSgene/RNAseq","Unknown",0.512660754780349,1.41481521059727,1.87534638165789,0.294607669432188,0.00475202920512154,0.000344343593984867,"Replicative/DNA-damage"
"ENSG00000180900","SCRIB","23513","Human","RNAseq","Unknown",0.823263579053182,-1.2629115468203,0.674416143327794,0.00652955955253498,0.000301105548285309,0.0241091156370344,"Replicative"
"ENSG00000181061","HIGD1A","25994","Human","RNAseq","Unknown",-0.924508923374761,1.73418306333326,-0.558009889212797,0.00349580996287232,2.73693299311739e-06,0.0710842410236186,"Replicative"
"ENSG00000181350","LRRC75A","388341","Human","RNAseq","Unknown",-0.991140148432723,1.40292943964439,-0.970531013062449,0.00286295452443189,9.93688673720459e-05,0.00349580996287232,"Replicative"
"ENSG00000181381","DDX60L","91351","Human","InnateDB/RNAseq","Unknown",-0.49151146300045,1.2937423261156,0.268870857578542,0.010769739014041,4.13074186839475e-07,0.164772386739641,"Replicative"
"ENSG00000181458","TMEM45A","55076","Human","RNAseq","Unknown",-0.944436195582883,1.87183023923875,-0.569204405607464,0.0109804943168192,1.14054495245415e-05,0.124201417952517,"Replicative"
"ENSG00000181588","MEX3D","399664","Human","RNAseq","Unknown",0.699738195764991,-1.46657406175187,0.25299292223917,0.0114312040619436,1.62122236105561e-05,0.371713149911132,"Replicative"
"ENSG00000181754","AMIGO1","57463","Human","RNAseq","Unknown",-0.694445355692793,1.26404173981272,1.00674857925803,0.0158409528291605,0.000228072809442967,0.000403071697137208,"Replicative/DNA-damage"
"ENSG00000181938","GINS3","64785","Human","RNAseq","Unknown",-0.918352498462083,-1.13946088108414,-1.62570439748728,0.000179844504653109,3.81233464492205e-05,3.86123071123779e-08,"Replicative/DNA-damage"
"ENSG00000182013","PNMA8A","55228","Human","RNAseq","Unknown",-0.405347883170468,1.05693798415115,-0.198479427295141,0.273527731515295,0.00552825536021009,0.627439524458197,"Replicative"
"ENSG00000182095","TNRC18","84629","Human","RNAseq","Unknown",0.965152951951793,-1.97378615068301,1.0059390441504,0.0165310647726107,2.87263115790183e-05,0.0128879318637542,"Replicative/DNA-damage"
"ENSG00000182534","MXRA7","439921","Human","RNAseq","Unknown",-0.579164143861702,1.03892083565353,0.0929285440945675,0.00702180935311961,2.98226341448339e-05,0.687083228076497,"Replicative"
"ENSG00000182636","NDN","4692","Human","CSgene/RNAseq","Unknown",-0.0237519069070001,-1.06960266042434,0.588777189301769,0.930799067794577,0.00016690709950043,0.0104842086318162,"Replicative"
"ENSG00000182700","IGIP","492311","Human","RNAseq","Unknown",-0.18255726640437,1.63898407428659,0.966492780462884,0.472407293010624,1.59056958597837e-07,0.000192410245974417,"Replicative"
"ENSG00000182749","PAQR7","164091","Human","RNAseq","Unknown",-0.307324864960364,1.02687562779597,0.160530236711482,0.183617006541166,7.93544923680482e-05,0.505044702420047,"Replicative"
"ENSG00000182774","RPS17","6218","Human","RNAseq","Unknown",-0.703972001126279,1.01540579270136,-1.01724151024653,0.00921308919088536,0.000483834201481066,0.0003699174601401,"Replicative/DNA-damage"
"ENSG00000182899","RPL35A","6165","Human","RNAseq","Unknown",-0.625710502834474,1.03816477398927,-0.708577307541722,0.013980628081146,0.000195716208988654,0.00606514169347838,"Replicative"
"ENSG00000182916","TCEAL7","56849","Human","RNAseq","Unknown",0.324822342723034,1.38909926841605,-0.372116197327955,0.341779706821826,0.00019027279218237,0.275611995193388,"Replicative"
"ENSG00000182985","CADM1","23705","Human","RNAseq","Unknown",-0.956579586363923,2.04494495709853,-0.777289339803475,0.0124530717442081,5.72287689809876e-06,0.0408853207258576,"Replicative"
"ENSG00000183022",NA,NA,"Human","RNAseq","Unknown",-0.784796270114769,1.8765590117106,-1.53544157649305,0.161373315895922,0.00488212810265715,0.00545575530077434,"Replicative/DNA-damage"
"ENSG00000183077","AFMID","125061","Human","RNAseq","Unknown",-0.804780870561536,1.0792546048896,-0.359375705952907,0.00160178197115312,0.000114700366982792,0.152081950705905,"Replicative"
"ENSG00000183111","ARHGEF37","389337","Human","RNAseq","Unknown",0.860390205543682,1.32522557083587,1.1435223075392,0.00609383154657573,0.000133043861846543,0.000362243076748403,"Replicative/DNA-damage"
"ENSG00000183160","TMEM119","338773","Human","RNAseq","Unknown",-1.00129857667526,-1.80539951809769,-0.530466705301104,0.0764161775599626,0.00263264796850256,0.363127801361145,"Replicative"
"ENSG00000183199","HSP90AB3P","3327","Human","RNAseq","Unknown",-0.766480006775567,1.32196534598293,-0.882561742557918,0.0684958570353762,0.00534419395428963,0.0339901046439559,"Replicative"
"ENSG00000183496","MEX3B","84206","Human","RNAseq","Unknown",0.0611870743824319,-1.62060084143957,-0.157942869774813,0.870318628359386,3.37111340724636e-05,0.657072959373206,"Replicative"
"ENSG00000183648","NDUFB1","4707","Human","RNAseq","Unknown",-0.899053810866679,1.63896260278164,-0.583419291588701,0.00620010731967112,1.22294395524356e-05,0.0734872904515443,"Replicative"
"ENSG00000184545","DUSP8","1850","Human","RNAseq","Unknown",-0.100257239689092,1.60995096769336,0.50733228742391,0.824937342268041,0.000995262138328045,0.209247917410908,"Replicative"
"ENSG00000184584","TMEM173","340061","Human","InnateDB/RNAseq","Unknown",0.0145858607481658,-1.18100124599747,0.855148713473076,0.962927207061082,0.000131151264902865,0.00233366859503866,"Replicative"
"ENSG00000184897","H1-10","8971","Human","RNAseq","Unknown",0.645294456194328,-1.95363385796557,-0.113419634707637,0.0981517744728668,4.74144314453833e-05,0.794755010309303,"Replicative"
"ENSG00000185088","RPS27L","51065","Human","RNAseq","Unknown",-0.656758173392618,1.08297069337462,-0.196319730247305,0.00438805725458561,3.35660508403373e-05,0.401971394583902,"Replicative"
"ENSG00000185222","TCEAL9","51186","Human","RNAseq","Unknown",-0.442552887661959,1.00749620058903,-0.327837377982069,0.0127487826909267,7.31466391519168e-06,0.0646823999296906,"Replicative"
"ENSG00000185338","SOCS1","8651","Human","CellAge/InnateDB/RNAseq","Induces",0.200306742563558,-2.05273757817598,-1.16419912205868,0.763555381399787,0.00297502201560457,0.0515119193008727,"Replicative"
"ENSG00000185340","GAS2L1","10634","Human","RNAseq","Unknown",0.887929433241237,-1.14751811387555,0.981626454224801,0.00203013520346827,0.000600249871502287,0.000799727771464439,"Replicative"
"ENSG00000185404","SP140L","93349","Human","RNAseq","Unknown",-0.384777069242568,1.0465850988556,-0.310088255797161,0.0436050670925208,1.49927665139734e-05,0.108188024867871,"Replicative"
"ENSG00000185437","SH3BGR","6450","Human","RNAseq","Unknown",0.811161202518144,1.06622084091178,1.4185706769633,0.0122483329962486,0.00321400720939846,4.47293529299356e-05,"Replicative/DNA-damage"
"ENSG00000185504","FAAP100","80233","Human","RNAseq","Unknown",0.625710223613609,-1.00291637608934,0.335236931906357,0.00655084785394554,0.000356608406491853,0.141492382335712,"Replicative"
"ENSG00000185565","LSAMP","4045","Human","RNAseq","Unknown",0.285173364185424,-1.8374818809318,0.126551951689811,0.717666849235105,0.0137976065419816,0.876268142039131,"Replicative"
"ENSG00000185567","AHNAK2","113146","Human","RNAseq","Unknown",-0.152812701676299,1.31364532540588,-0.626502432397687,0.613061377714036,5.96916712606287e-05,0.0297722964526606,"Replicative"
"ENSG00000185839","AK2P1","266920","Human","RNAseq","Unknown",-0.552262195863041,1.31033444668297,-0.551113985668461,0.141042794121623,0.00823854034477037,0.134195395079794,"Replicative"
"ENSG00000186166","CENATAC","338657","Human","RNAseq","Unknown",-0.947820008137752,1.19978557510356,-0.833005149389071,0.00112725013826009,0.000119312873331973,0.00400797057184335,"Replicative"
"ENSG00000186468","RPS23","6228","Human","RNAseq","Unknown",-0.840513334574141,1.00681397998723,-1.2775318790307,0.00495518884800433,0.00123192332179671,7.7741434529343e-05,"Replicative/DNA-damage"
"ENSG00000186480","INSIG1","3638","Human","InnateDB/RNAseq","Unknown",0.966912479636316,-1.35330526047714,-0.619424325972829,0.00190063687072234,7.48828491626306e-05,0.0411634122477096,"Replicative"
"ENSG00000186567","CEACAM19","56971","Human","RNAseq","Unknown",-0.998151576893418,1.45147602632391,-0.0980161513834561,0.00162415346653009,3.73789076566606e-05,0.774973727164966,"Replicative"
"ENSG00000186687","LYRM7","90624","Human","RNAseq","Unknown",-0.702070002923568,1.15488819883475,-0.338427931961995,0.00905066364242897,0.000151536228989002,0.215666087855528,"Replicative"
"ENSG00000186743",NA,NA,"Human","RNAseq","Unknown",-0.546007889248031,1.5488986486003,-0.307952611964151,0.303026977160038,0.0149173368119233,0.550342933576197,"Replicative"
"ENSG00000187514","PTMA","5757","Human","InnateDB/RNAseq","Unknown",-0.509872859330711,-1.22496366077574,-1.03495573153495,0.00277765962881053,5.40375842103492e-08,3.47286011186381e-07,"Replicative/DNA-damage"
"ENSG00000187634","SAMD11","148398","Human","RNAseq","Unknown",0.199413412295676,-1.08863731440906,0.0240491293817158,0.457051758629569,0.000591378049724275,0.935529052090119,"Replicative"
"ENSG00000187837","H1-2","3006","Human","RNAseq","Unknown",-0.876303034709038,1.27674841051762,0.844939429909877,0.0528218155366503,0.00694023333658586,0.0629454588224717,"Replicative"
"ENSG00000188243","COMMD6","170622","Human","RNAseq","Unknown",-0.691969627088097,1.36631146350555,-0.446175244357128,0.00699695752635626,5.80577253269014e-06,0.0790134372004113,"Replicative"
"ENSG00000188483","IER5L","389792","Human","RNAseq","Unknown",0.945947571588778,-1.84861578338238,0.479832230554943,0.0125380162274737,5.34913875496934e-05,0.205127128274543,"Replicative"
"ENSG00000188486","H2AFX","3014","Human","Ageing atlas/CSgene/RNAseq","Unknown",-0.35288666953155,-1.79212106678873,-1.10539259564005,0.210738457314122,1.10166176080286e-06,0.000246813928723978,"Replicative/DNA-damage"
"ENSG00000188672","RHCE","6006","Human","RNAseq","Unknown",-0.525197417966592,1.26547601699491,0.393663951665347,0.104798363323203,0.000335379373225201,0.236940416741752,"Replicative"
"ENSG00000188765",NA,NA,"Human","RNAseq","Unknown",-0.486004146567566,1.43585027607878,-2.10071536925344,0.545400458755502,0.0417668051394681,0.00264127819870526,"Replicative/DNA-damage"
"ENSG00000189343","RPS2P46","125208","Human","RNAseq","Unknown",0.523652273110318,-1.10214153692774,-0.258325368839251,0.0264648592088047,9.15524006349778e-05,0.278201835431298,"Replicative"
"ENSG00000196517","SLC6A9","6536","Human","RNAseq","Unknown",-0.395115806413466,-1.93073105372693,0.203331228272531,0.34730387240364,4.896861959972e-05,0.644804795857623,"Replicative"
"ENSG00000196683","TOMM7","54543","Human","RNAseq","Unknown",-0.905360861277222,1.81292683063402,-0.813654844717554,0.0104716732840368,8.73179391461925e-06,0.0209788698687234,"Replicative"
"ENSG00000196933",NA,NA,"Human","RNAseq","Unknown",-0.53034724095966,1.21930680935657,-0.61325349664988,0.253480353030076,0.0314825855628084,0.178471646829712,"Replicative"
"ENSG00000196937","FAM3C","10447","Human","RNAseq","Unknown",-0.367194329602656,1.02526598913272,0.233601724507173,0.0948468856601615,5.53134950730831e-05,0.299918854912878,"Replicative"
"ENSG00000197296","FITM2","128486","Human","RNAseq","Unknown",-0.750990701128672,1.03148028645157,-0.415698574654747,0.00218386468499967,0.000188535922351717,0.0826254979568519,"Replicative"
"ENSG00000197415","VEPH1","79674","Human","RNAseq","Unknown",0.568459356248686,1.67940331313981,-0.0870652758386459,0.0999806077399035,2.61227313946656e-05,0.82430879823899,"Replicative"
"ENSG00000197744",NA,NA,"Human","RNAseq","Unknown",-0.679147333166782,-1.09342182558134,-1.2346822347047,0.00813334155878677,0.000247269791105906,1.38857788225011e-05,"Replicative/DNA-damage"
"ENSG00000197756","RPL37A","6168","Human","RNAseq","Unknown",-0.837961024293977,1.62547249146997,-1.02375486720303,0.0176677444507016,4.17511010797107e-05,0.00451615636170432,"Replicative/DNA-damage"
"ENSG00000197780","TAF13","6884","Human","RNAseq","Unknown",-0.185832973478344,1.22413321751518,0.511404155435119,0.478020235383308,5.44961109358411e-05,0.0424038840137879,"Replicative"
"ENSG00000197785","ATAD3A","55210","Human","RNAseq","Unknown",0.442962850661032,-1.14888889500624,0.190465721296536,0.086819061001611,0.000239332578367677,0.484204174677397,"Replicative"
"ENSG00000197943","PLCG2","5336","Human","Ageing atlas/InnateDB/RNAseq","Unknown",0.389648351160589,1.3097195036739,-0.928167359644806,0.548715751168519,0.0304793767076235,0.140695109076387,"Replicative"
"ENSG00000198208","RPS6KL1","83694","Human","RNAseq","Unknown",0.20412246827268,1.1975389383442,0.721576870434469,0.667376291032325,0.00984322136062524,0.0929792203009414,"Replicative"
"ENSG00000198225","FKBP1C","642489","Human","RNAseq","Unknown",-0.12286606742395,1.66068623520868,0.376075616329245,0.797275301668381,0.00221092607741332,0.390665003062088,"Replicative"
"ENSG00000198478","SH3BGRL2","83699","Human","RNAseq","Unknown",-0.208939258326484,1.22215346157905,-0.16904771908897,0.467506034959982,0.000100806167620369,0.562262262008365,"Replicative"
"ENSG00000198513","ATL1","51062","Human","RNAseq","Unknown",-0.736323973846905,1.0249881927598,-0.112222785077178,0.00102182927224624,5.2063648594209e-05,0.629745272788229,"Replicative"
"ENSG00000198658",NA,NA,"Human","RNAseq","Unknown",0.172039245459667,1.00371051922091,0.0949090503632731,0.641047351725288,0.030488215666244,0.802115745893537,"Replicative"
"ENSG00000198695","ND6","4541","Human","RNAseq","Unknown",-0.211882542290676,1.25359301473675,-0.0735988670621667,0.520751465755129,0.000568629289605158,0.835287253653057,"Replicative"
"ENSG00000198786","ND5","4540","Human","RNAseq","Unknown",-0.0720218309152482,1.07157285737491,-0.0120098578655991,0.810210447796228,0.000605146808334515,0.969807321262771,"Replicative"
"ENSG00000198910","L1CAM","3897","Human","RNAseq","Unknown",0.761441544343676,2.31298290187089,1.40376550168265,0.155464494648106,0.00051623014387062,0.0091972747809366,"Replicative/DNA-damage"
"ENSG00000198918","RPL39","6170","Human","RNAseq","Unknown",-0.974506686352344,1.69629606425316,-0.995538568939848,0.00730237344358587,2.86516008047615e-05,0.00642782167924504,"Replicative"
"ENSG00000203865","ATP1A1-AS1","84852","Human","RNAseq","Unknown",0.705365956689431,-1.00050437081958,0.899435581424839,0.00394822489339023,0.000282497963882378,0.000434581698740481,"Replicative"
"ENSG00000204194",NA,NA,"Human","RNAseq","Unknown",-0.229040496110358,1.09190472210235,-1.12632037722398,0.61387759616374,0.0486864486383431,0.00793271855095495,"Replicative/DNA-damage"
"ENSG00000204387","SNHG32","50854","Human","RNAseq","Unknown",-0.700214232713705,1.58122658462132,-0.600984767534968,0.0235294997922617,1.26033340300283e-05,0.0517798704815387,"Replicative"
"ENSG00000204388","HSPA1B","3304","Human","Ageing atlas/RNAseq","Unknown",-0.153391229864217,-1.28237456197652,0.911122855048867,0.678556664386045,0.000861533965736807,0.0083265841735005,"Replicative"
"ENSG00000204389","HSPA1A","3303","Human","Ageing atlas/CSgene/InnateDB/RNAseq","Unknown",-0.235711223141331,-1.13219642866983,0.84389158678339,0.476579842917926,0.00128081228619148,0.00842343767347247,"Replicative"
"ENSG00000204580","DDR1","780","Human","RNAseq","Unknown",0.887791150340982,-1.30897376098851,1.51196224053644,0.0145183796161712,0.000824687212501832,0.00012022462733265,"Replicative/DNA-damage"
"ENSG00000204642","HLA-F","3134","Human","RNAseq","Unknown",-0.368926375467627,1.40309307929647,0.0166956326732624,0.158001195001938,8.56782058942853e-06,0.956774725564729,"Replicative"
"ENSG00000205269","TMEM170B","100113407","Human","RNAseq","Unknown",-0.467876770188912,1.36633187073877,0.253939433889799,0.162428247250134,0.000190800844623355,0.470880919082077,"Replicative"
"ENSG00000205413","SAMD9","54809","Human","RNAseq","Unknown",-0.563929106723878,1.04170529403347,0.241401709598742,0.0362165909915501,0.000606525493726312,0.372378656741893,"Replicative"
"ENSG00000205542","TMSB4X","7114","Human","CellAge/RNAseq","Inhibits",-0.801171419237545,1.14689654650883,-1.14309177810353,0.00756069492227678,0.000351208069609829,0.000313138377878952,"Replicative/DNA-damage"
"ENSG00000205579",NA,NA,"Human","RNAseq","Unknown",-0.719464499205502,2.50220502842588,-1.26895923517438,0.213013403990843,0.000637678440362012,0.0190382194540999,"Replicative/DNA-damage"
"ENSG00000206538","VGLL3","389136","Human","RNAseq","Unknown",-0.997934784592429,1.29834584351711,-0.816011168494264,0.0126998991684981,0.0021264169350829,0.0405888825508286,"Replicative"
"ENSG00000209082",NA,NA,"Human","RNAseq","Unknown",-0.348387565553492,1.35027006229744,-0.477487676161025,0.325000055089993,0.000750982647181687,0.174007116947859,"Replicative"
"ENSG00000210100",NA,NA,"Human","RNAseq","Unknown",-0.595533219400126,1.02105716237703,0.0557785796463973,0.0825135753444349,0.00466834016248632,0.889377581790832,"Replicative"
"ENSG00000210135",NA,NA,"Human","RNAseq","Unknown",-0.147086827058062,1.53836961009653,-0.182341530152221,0.64690446209085,1.42434028350325e-05,0.569325204475421,"Replicative"
"ENSG00000210140",NA,NA,"Human","RNAseq","Unknown",-0.276894150332945,1.73435646644115,-0.374101458474998,0.408216612860313,7.89293748518823e-06,0.260044524795591,"Replicative"
"ENSG00000210144",NA,NA,"Human","RNAseq","Unknown",-0.0902837125931196,1.34113230444492,-0.305580561245891,0.763112675582452,3.40982695456909e-05,0.272461605489058,"Replicative"
"ENSG00000210174",NA,NA,"Human","RNAseq","Unknown",-0.596280860533014,1.69581226698406,-0.783776856850716,0.13322194057648,0.000167291963976022,0.0539794170736063,"Replicative"
"ENSG00000210196",NA,NA,"Human","RNAseq","Unknown",-0.170025231883545,1.66880681230537,0.172821600565536,0.567246126408037,2.72769017965896e-06,0.564665449797999,"Replicative"
"ENSG00000212724","KRTAP2-3","730755","Human","RNAseq","Unknown",0.254280226613352,2.1089481318667,0.56681586777269,0.768107215552807,0.0179269286826117,0.483468959773322,"Replicative"
