"ensembl","LFC_DNAdamage","LFC_Oncogene","LFC_Replicative","F_test","p_DNAdamage","p_Oncogene","p_Replicative","adj_p_DNAdamage","adj_p_Oncogene","adj_p_Replicative"
"ENSG00000164808",-0.404598419565519,-0.62143939154211,0.0508773925684774,2.1244278396406e-08,4.30358489215915e-05,1.6880750178672e-08,0.614254297998472,0.000280059792007825,5.17025025870864e-07,0.698610387823656
"ENSG00000164815",-0.258306781032308,-0.00832670711556424,-0.0943281268641595,0.0207299824161771,0.0289174624651245,0.942216751731236,0.444774621067575,0.0578791503719556,0.958575078072569,0.543981649726086
"ENSG00000164818",-0.295640602312742,0.106877086420125,-0.263189169508382,2.51032145762035e-06,0.0048861962410836,0.299261501526941,0.0298934771100534,0.0131930567961409,0.397344109910585,0.0595177764935699
"ENSG00000164823",0.400783961493045,1.19937406933273,0.0770516254522236,2.9350405196348e-12,0.00182672136057764,6.258729220696e-12,0.58058825112923,0.00587743046134558,9.65793308263241e-10,0.668835344826348
"ENSG00000164828",-0.400184361081701,-0.426898531459534,0.0576832598088228,1.33819268488745e-05,0.000383956825104952,0.000176658335706032,0.61354957085297,0.00162634196484054,0.000869342133119228,0.698054812373144
"ENSG00000164830",-0.363339149652929,-0.197814858475326,0.648953144114123,1.66520865929538e-07,0.0192556204234556,0.191408393420551,0.000285029084732962,0.0412299318047752,0.276744714416754,0.00127489039072827
"ENSG00000164845",0.215231472842196,-0.632521088040631,0.686684803409823,1.96060296693076e-08,0.181195239974564,0.00057205762490091,0.000292814436168447,0.264963976121528,0.00225502656875421,0.00130189637706223
"ENSG00000164850",0.393087731928582,0.449173216145569,1.17214449425822,0.0421451437275673,0.266209792232645,0.220376280712934,0.00606282418735918,0.361792780501863,0.310627019880142,0.0157957675467822
"ENSG00000164855",1.16115702163487,0.746378175011535,-0.275978658586217,2.20378762147558e-08,6.43498326755639e-08,8.47421680280921e-05,0.162494284986129,1.51630751710405e-06,0.000479825772032776,0.242778795491618
"ENSG00000164877",0.93605741961019,1.23247550659946,-0.606493616768576,5.26950850690409e-10,0.000129725597743697,2.44956340348612e-06,0.0153242310649759,0.00067983794583799,2.86516008047615e-05,0.0340669011504604
"ENSG00000164880",0.572105379775444,0.828569666713758,-1.1877907864525,1.05405731620581e-10,0.0196136870725499,0.00115943802930259,5.79364131940356e-05,0.0418781061384578,0.00403097843860707,0.000355075931666218
"ENSG00000164885",0.147529996435015,0.454743770109595,-0.0146905836021629,2.33632166853446e-05,0.0797338214273368,2.78131946164436e-06,0.88479090853317,0.135229968651744,3.18542649695376e-05,0.916365544526961
"ENSG00000164889",0.557989539955926,0.372654495453881,-0.877894071297994,3.1738296722966e-08,0.00241332063203871,0.0348298509786575,8.07238531912386e-05,0.00737335005143607,0.0676412077460307,0.000461942185180502
"ENSG00000164896",0.218660907049048,0.218831731534576,-0.39755381105311,0.00314426689479137,0.0444967810254875,0.0442212841082517,0.00727861822191916,0.0831783484369377,0.0827726030295273,0.0183502124308841
"ENSG00000164897",0.108827493126463,0.080880364623949,-0.464094172213344,0.0256935988234816,0.392307989315129,0.526992317014561,0.00763137694779848,0.493011776357483,0.621494129732004,0.0190884945474067
"ENSG00000164898",0.0586889179674408,-0.0589865189780491,0.149824457866471,0.648605861348875,0.733264205164201,0.738256502450533,0.432498967112439,0.79899916944234,0.802960279826647,0.532383382085658
"ENSG00000164902",-0.224041371435388,-0.464884524174537,0.394144468192893,1.08560369547804e-09,0.0390689351243705,7.22721122787793e-05,0.00143357497823656,0.0745286418817914,0.000423172006393631,0.00480634225376645
"ENSG00000164904",-0.565084415086707,-0.383951899563957,-0.491239198232759,3.62206852570896e-05,1.09886063979987e-05,0.00125403561814114,0.000510722929435051,9.46967943780548e-05,0.00430301635042859,0.00205370672745669
"ENSG00000164916",0.247491131608027,0.256753203959261,-0.557210191629607,8.44309244021531e-06,0.0333526993159866,0.0273920490984903,0.000220481726065859,0.0652118936840031,0.0553198979645576,0.00103835699487328
"ENSG00000164919",-0.998699581223098,-1.28395684623153,1.83029293766009,2.20828413635049e-23,0.00299661540259719,0.000220865938056277,1.62930398190664e-06,0.00883655731319432,0.00103935775689982,2.06048019628794e-05
"ENSG00000164924",-0.371141227156421,-0.259559736330701,0.223024981012893,6.66372547118165e-07,0.000249992419945049,0.00709667750053447,0.0382814709941185,0.00114666884067435,0.0179654127252395,0.0733007896693504
"ENSG00000164929",-0.228868361365409,1.76646112118581,-1.42656251247596,9.37148940844225e-18,0.490314253077106,9.46681206099356e-06,0.00021203336893362,0.587656231789335,8.40659160882984e-05,0.00100639990432
"ENSG00000164930",-0.394129290633767,-1.00337463764275,0.678212649169766,2.16307637308183e-14,0.0426931147923984,5.80426900182292e-06,0.00147408536541428,0.0803189206104474,5.73943471258467e-05,0.00491459898440208
"ENSG00000164932",-0.374826527831438,-0.407412696190675,-0.276394052625251,0.250969348027313,0.10645383400628,0.0786297271501521,0.23322606857836,0.17175505851654,0.133619486850037,0.325180130111429
"ENSG00000164933",-0.0894438853030094,-0.0969231204685333,0.144777376249989,0.151723002511419,0.398214921689295,0.351965704104491,0.231280670665848,0.49868779975071,0.452783807280671,0.323025783549247
"ENSG00000164934",-0.202719101581091,-0.124408940532606,0.218383798259691,0.0132600290698503,0.0887289358178046,0.29154609439761,0.102383997993331,0.147697440441925,0.389255997822197,0.166328054981416
"ENSG00000164938",1.58538401059861,0.886792347187341,-0.248202752465859,3.75731639548447e-13,1.86791257454685e-07,0.000838662186580846,0.330930397443777,3.63054513027415e-06,0.00308426665609511,0.431013251621076
"ENSG00000164941",-0.479221084645338,-0.0472365750263092,0.0573647114245672,2.29780755677872e-07,8.16537470556592e-07,0.554352711759129,0.566813869778202,1.19129840122814e-05,0.645848984950853,0.656716945405319
"ENSG00000164944",-0.128786804858855,-0.0183949106630096,-0.145339865107883,0.000562262814454325,0.00105692779434407,0.606566026849418,0.00325620957067744,0.00373682933597567,0.692060665821478,0.00945976938090434
"ENSG00000164949",0.193229573274323,1.57039206575546,-0.844453501493414,4.43533955559284e-20,0.545220377295838,1.87512714833531e-05,0.0127535318173621,0.637895194979133,0.000143760737656493,0.0292781620059796
"ENSG00000164951",-0.239775664937587,0.369498679139627,0.047900628855642,3.86606997495338e-07,0.123600293733011,0.0185619781997758,0.766714980183723,0.19419918975861,0.0400003030536104,0.825678627497752
"ENSG00000164953",0.721428703236811,0.191614466417651,-0.0994399496271833,3.39401130047717e-05,1.20772626459326e-05,0.176902539675826,0.527131217156034,0.000101866798311095,0.260013710084156,0.621603947582057
"ENSG00000164961",-0.271816422492066,0.131872573598939,0.00495755675845469,2.97534429383456e-06,0.000459302027525974,0.063628331711302,0.955585373585687,0.00188389259501145,0.112006496526697,0.968303315653624
"ENSG00000164967",0.326676554854219,0.350451206651427,-0.0128519804126622,0.0060214519654285,0.00475975746462775,0.00290784408086299,0.919205048310948,0.0129056350137001,0.00861834581513213,0.941725717853825
"ENSG00000164970",0.534598069373239,0.19908550430553,0.292203972482995,2.89126611251834e-06,4.3076629388511e-06,0.049162743010693,0.0161514786147825,4.54048677596836e-05,0.0904098126170077,0.03559706198915
"ENSG00000164975",-0.0465269297132021,0.117382049814517,0.376254065434282,0.000300671953163059,0.631143161395223,0.235267945325369,0.00114371262880958,0.713112100805956,0.327386048522627,0.00398804613126278
"ENSG00000164976",0.406883905924281,-1.00972106019021,0.530605955035698,1.48999123136618e-09,0.0185582231950964,2.23453821643661e-06,0.013950475050688,0.0399948747953248,2.65985850674803e-05,0.0315061729107534
"ENSG00000164978",-0.484040934046616,-0.499487102512992,0.599764147035993,1.35398676384872e-08,0.00241955109295899,0.00158424465821341,0.000619390069143116,0.00738819035025558,0.0052157927036081,0.002406660039315
"ENSG00000164983",-1.12351295606281,-0.827795344484953,0.564129480449688,2.64615429909383e-11,2.83600464562165e-06,0.000192888985269522,0.0120899023578442,3.23504953957449e-05,0.000933093240130475,0.0279668151661915
"ENSG00000164985",-1.26331550994097,-1.06207088992789,-0.61643973360324,4.53014895415531e-11,2.74441790004336e-12,2.39498482223425e-10,5.23782513761813e-05,5.2284264838549e-10,1.66626939722772e-08,0.000327688897466257
"ENSG00000164989",-0.375644323087635,-0.218194081568578,-0.18686229305494,0.0404205400581518,0.00801003468206495,0.127862902027693,0.2163792091492,0.0198490307256349,0.19970665112689,0.306062114991871
"ENSG00000165006",0.388451035776193,0.490230678894809,-0.0620850876735947,3.19146768097481e-08,1.43290347008285e-06,8.96212902401729e-09,0.464103553099425,1.85920377094914e-05,3.08000833023413e-07,0.562704350536669
"ENSG00000165028",0.235630224873875,-0.217430651138115,-0.100746464217204,0.151208169610757,0.159527028775714,0.268284534467763,0.661161387484322,0.239071969567381,0.364030095343753,0.739241735460833
"ENSG00000165029",1.09755601776812,1.03117774053561,0.510668369620243,3.05331756502093e-06,3.75875018153604e-05,7.82512828011612e-05,0.0353621763666594,0.000251256156875373,0.000450983321480675,0.0685320846154947
"ENSG00000165030",-0.447635254494444,-0.323250989726701,0.335765213201187,3.98321115562717e-06,0.0428364645222812,0.134605166184545,0.134604664443602,0.0805323179553047,0.208362187908517,0.208362187908517
"ENSG00000165046",0.269080819261964,-0.0549785188190919,0.151886342338388,0.0275531593147735,0.0443020654015476,0.664828818949274,0.305133146322674,0.0828853609821164,0.742390136979539,0.403612935543675
"ENSG00000165055",-0.499379995564667,-0.422352012354795,0.56489218312614,2.63913277234343e-10,0.000685414766703613,0.00283129031692042,0.000367390936302346,0.00261687607412198,0.00842911595550183,0.00156962866671683
"ENSG00000165060",-0.349789577752949,-0.141299144540665,0.116792864382271,0.00944567019146359,0.00416769711294345,0.230928646758112,0.401546412537109,0.0116017474734154,0.322655101767841,0.502028915707946
"ENSG00000165072",0.382329444133817,-1.34703660491058,1.47774802968918,8.0903787439598e-18,0.225156409633542,0.000116817941932702,5.24192994335408e-05,0.316076674890851,0.000624150414013818,0.000327733987923866
"ENSG00000165097",-0.387946852624325,0.0717638129665643,0.417296180190539,3.62367043775544e-07,0.00228665190339958,0.537261869770078,0.00264722774437624,0.00705939082679745,0.630839755574114,0.00796805700724912
"ENSG00000165102",0.423584035713153,0.324302131042519,0.417499773859073,0.00030727941278091,0.000115453806269344,0.00185316824430611,0.00100740707448337,0.00061843137842704,0.0059486884914839,0.00359111254179242
"ENSG00000165115",0.44063964337581,0.668862066955957,-0.119754725194832,8.92004460829113e-06,0.00306784298660735,5.51687451210589e-05,0.421198981900267,0.00900676661094855,0.00034136899506624,0.521376269857527
"ENSG00000165118",-0.0686283784823376,-0.22278446479689,-0.5477322897244,0.000580518347548387,0.503585601861307,0.0339858054604599,7.20802850266324e-05,0.599821065551485,0.066219807573308,0.000422253041597462
"ENSG00000165119",-0.604467499409569,-0.4718131505983,0.247235965199687,2.43788771817533e-13,7.82732644010515e-08,6.31646074098231e-06,0.0146283918305964,1.78531619505045e-06,6.10868740684215e-05,0.0327788346882448
"ENSG00000165121",0.283359207026507,-0.697977807715503,-0.145965337745437,0.00262556388165336,0.190321516355206,0.0093504550938321,0.527561259994475,0.275513865066312,0.0225688144819325,0.621956718550559
"ENSG00000165124",0.928591753375077,-1.23080642390747,2.03560023543757,1.34914578742009e-23,0.00444242137385977,0.000265387216296657,2.20558226852176e-07,0.012220381195615,0.0012042774973979,4.13476229921135e-06
"ENSG00000165138",-0.208680855633704,-0.279530024350138,-0.0975791338938771,0.0555527959386354,0.0386788451387124,0.00786353599964823,0.384727613289936,0.0739038676617555,0.0195570623374918,0.485438289036104
"ENSG00000165152",-0.295420622457165,-0.170713598911299,-0.113918448739779,0.113643397056424,0.0254522043684584,0.180646567436558,0.44209256880224,0.0520182594713767,0.264297330119964,0.541672742570048
"ENSG00000165156",-0.274551270374853,-0.791476465616952,0.43302245210693,1.94435299935217e-09,0.0473184756495433,1.39251466236985e-06,0.00691922150112189,0.0875556338686879,1.81898401661546e-05,0.0176113117604161
"ENSG00000165169",0.638621186733811,-0.209496393929218,1.75654279017439,3.93691298127399e-15,0.0140306499308955,0.397408655361972,7.89605815581938e-08,0.0316574072944712,0.49789700694936,1.79455938520034e-06
"ENSG00000165175",-0.173067650051515,0.809915283340059,-0.472782310561235,7.28276283218005e-16,0.207849426540281,8.552219830253e-07,0.00288256351378849,0.296238198126859,1.23803928502344e-05,0.00855703611011403
"ENSG00000165185",0.0189948970719535,-0.412365564355758,-0.26980143338628,0.0536429849647639,0.914875926442002,0.0425780021493508,0.1945238402217,0.938640951460921,0.080121121568058,0.280436554598681
"ENSG00000165195",-0.222391429083273,-0.145092382570617,-0.108927166195736,0.150858711176636,0.0309676995833745,0.137283706580661,0.360388104212658,0.0613187044336841,0.211662652394541,0.461278102407737
"ENSG00000165209",-0.674466253107787,-0.0742343884006014,-0.0366065792014831,5.430597690391e-06,7.54881871938112e-06,0.567112828053034,0.798344357191531,7.0187490178301e-05,0.656937358702301,0.85082846250097
"ENSG00000165219",0.08797445803046,0.467134200351949,-0.0450801941742517,1.76639230559312e-10,0.0620806262931165,3.23140980376141e-11,0.42635163516772,0.109750126061013,3.46950237089886e-09,0.526435607765166
"ENSG00000165233",0.785218262659113,1.18133887619122,-0.664475776090426,6.09348105598483e-11,0.000165926197536386,3.20264311022189e-07,0.00330894927939054,0.000826609492109509,5.62093466206141e-06,0.00958404019123222
"ENSG00000165240",0.10797973204633,0.527326527079803,-0.100711253752448,4.94337219355808e-06,0.3328924481067,4.54485118705528e-05,0.403883899050099,0.433160934451302,0.000292342360561607,0.504261294443661
"ENSG00000165244",-2.35009816736443,-3.99613793100114,-0.19679540157858,6.68883974593977e-16,1.4689712921411e-08,3.94938221289425e-14,0.558525451511083,4.6411521198925e-07,5.14152272724598e-11,0.649353688871571
"ENSG00000165259",-0.15615498550942,-0.10174394041219,0.0116263657880537,0.61967778393538,0.227453864923993,0.440502059534027,0.939317367309091,0.318728976189793,0.540216062525419,0.956442191883424
"ENSG00000165264",-0.428310963564882,-0.296875879364008,0.257029238392872,0.00029041766937554,0.0104140317517678,0.0696165993418816,0.147100717703393,0.0246784114473845,0.120821640440555,0.223749271347617
"ENSG00000165271",-0.0985950635611368,-0.0458244086810702,0.154939375194983,0.163869208781641,0.375183388987874,0.682162622148838,0.217627376250244,0.476137573250861,0.756927203729775,0.307468356193195
"ENSG00000165272",0.736153774289107,-0.169781900424571,-0.0258278875220422,1.77468902559983e-05,0.0135470104604416,0.546703502765469,0.931359228193199,0.0307636604894649,0.639197984218956,0.950197162143128
"ENSG00000165275",0.0226951817197406,-0.296377489821756,0.0133599601097258,0.00212748354206534,0.767822128113917,0.000298146559095754,0.878860414199186,0.826393076607771,0.0013219623506175,0.912106344823336
"ENSG00000165280",0.00678074316679869,0.048128499763627,-0.157628886391306,0.0456969377141353,0.9260327411247,0.514140337708504,0.0614967992609813,0.946338076639401,0.609708264708909,0.108907563567074
"ENSG00000165282",0.0764250202450445,-0.024889624701534,-0.12164110965506,0.311896705379302,0.385139572319382,0.773117201943934,0.257740596715284,0.485812534218679,0.830836331692472,0.352439086037055
"ENSG00000165283",-0.325184549065398,0.263019453056314,-0.408554458774974,1.29692237028206e-10,0.000544010849061833,0.00382638831421964,0.000289126411512362,0.00216491102433606,0.0108000233935333,0.00128869368783718
"ENSG00000165288",-0.0253332195318338,0.255592015272719,-0.1583821967044,0.00923400665604326,0.790171548817614,0.0143384992830309,0.153778207465098,0.844335916864337,0.0322261847659413,0.232083594828813
"ENSG00000165304",-3.16994814363384,-2.78479460552815,0.217643318399256,3.24214341526016e-20,6.05113656373647e-11,1.20023590001423e-09,0.530056304991834,5.62827659652917e-09,6.16974766309863e-08,0.624149902891802
"ENSG00000165312",0.644524597089154,0.279950990082044,-0.318527696065944,1.33880336404736e-05,0.000957384422252274,0.137718706227328,0.100225005093097,0.00344142423567084,0.212191450669655,0.163335759486522
"ENSG00000165322",-0.148192180726035,0.000370238345219793,0.192008135637938,0.0395836636332101,0.188349881003355,0.997377374738063,0.119980086857311,0.273215900613613,0.998167911339318,0.189515779811181
"ENSG00000165338",0.475838779421753,1.11040516189566,-0.650408614933381,2.05790756760197e-11,0.0209001301882022,2.59279049175591e-06,0.00360119334540319,0.0441459979979635,3.00093658830896e-05,0.0102915831777891
"ENSG00000165355",0.404731662193021,0.155110607328208,-0.225610143341329,1.72482433784818e-05,0.00035713771846333,0.132542505239411,0.0542231796113881,0.00153333799165785,0.20576127632752,0.0980378248944158
"ENSG00000165359",0.402073369551645,0.537207140628049,-0.794219784721149,1.07811059880288e-06,0.0448363955388352,0.00860608196561038,0.00088323406464932,0.0837168497407656,0.0210641077143526,0.00321860649552333
"ENSG00000165389",-0.279004477914985,-0.409973693650351,0.571144264101831,2.05520622816626e-09,0.0355284426986652,0.00258659899470862,0.000204639309674002,0.0687799856393661,0.00781548003998349,0.000978642294256793
"ENSG00000165392",-0.39350982439431,-0.447157763832706,0.166242475964696,7.76842989811386e-07,6.39601985120631e-05,1.68442631819046e-05,0.103212927602172,0.000384169934636193,0.000132335328887793,0.167405111146541
"ENSG00000165406",-0.236040020525475,-0.649793686417208,-0.0177157851888647,3.40034031894954e-07,0.0581448684498552,3.72156895596559e-06,0.895839885531055,0.103921638982296,4.02792877860353e-05,0.924595664195713
"ENSG00000165410",-1.11053920578822,-1.40786947386299,1.4315530190856,5.46580352811946e-23,8.33171766017616e-05,2.24875906407398e-06,2.39559376942416e-06,0.000473473494025009,2.67481356324378e-05,2.81489534328624e-05
"ENSG00000165416",-0.0434103777081458,-0.0603586551665885,-0.0492692108939202,0.844865279443682,0.536740287531724,0.405773275606438,0.566412180621123,0.630277917686548,0.506033102183691,0.656345769651973
"ENSG00000165417",-0.112833875059924,0.12833180899469,-0.0410349603856042,0.0287723563274746,0.159160049963479,0.114737379980103,0.672820917353086,0.238643972732049,0.182604619429979,0.749218854876733
"ENSG00000165424",0.180395114463077,0.342106646903243,-0.514539355831657,4.90961284107731e-08,0.314875369828409,0.0601653573099756,0.00939590790626917,0.41406756736825,0.106917211531467,0.0226616550553007
"ENSG00000165434",0.869377843359322,0.538730007882488,0.526409018108773,6.38118541264312e-05,5.0634659003465e-06,0.00240724722984638,0.00481944244356225,5.16294397330972e-05,0.00735757953738883,0.0130419057474357
"ENSG00000165458",0.397048699467095,0.424067200583644,0.193480466662327,0.00111749727919116,0.00039025911882647,0.000214287423266228,0.091715615562691,0.00164827054702893,0.0010155059597593,0.151822410059356
"ENSG00000165475",0.583364413317268,0.986258899154951,0.710940866348057,2.50965701935087e-07,0.000139099462647241,2.36238451789893e-08,2.23916208563203e-05,0.000718695399036209,6.81320699882192e-07,0.000165866522368915
"ENSG00000165476",0.213050808278623,-0.261878210644012,0.798125168846576,1.48973025337132e-10,0.0740877735059886,0.0318767521004406,7.04109751065277e-07,0.127231700410699,0.062818165674737,1.0588484334759e-05
"ENSG00000165480",-2.90725620754554,-3.12581083873214,-1.01322491480733,3.09195389200145e-13,4.22908370646867e-11,7.44290885591053e-12,0.00328056459463558,4.22961159653299e-09,1.11237029484492e-09,0.00951682119374782
"ENSG00000165487",-0.115469849694546,-0.14404485466926,0.370873132530181,0.00010422762474822,0.115386974716924,0.0462870994111946,0.000183486400048902,0.18350576316072,0.0860390231051492,0.000896655762394588
"ENSG00000165490",-2.51354492245947,-2.8449607465265,-0.412670478836221,2.70837555117094e-13,3.0213099759687e-09,1.55880472225976e-10,0.214815413091172,1.27550909299331e-07,1.18030928968934e-08,0.30421451022472
"ENSG00000165494",-0.0902830554967828,-0.075991841031948,-0.0824627623843672,0.578857067918998,0.244921458589767,0.341891941743638,0.347925377722337,0.338301388860778,0.442488725399305,0.448749747347953
"ENSG00000165501",-0.989202488803967,-0.827803387007753,0.267728140841229,1.14467881381157e-09,9.07041929629656e-08,1.67737986074822e-06,0.103022734639483,1.99734840193073e-06,2.11025630026009e-05,0.167158218718928
"ENSG00000165502",-0.944070222240986,-0.917850931560482,1.19766818301889,8.72019318618765e-20,0.000117892324909562,0.000147170637974506,4.97712238669172e-06,0.000628711459151513,0.000751100738052224,5.09212535727296e-05
"ENSG00000165506",0.295532062461781,0.443586813091385,-0.115472130996387,0.000262013482304608,0.00798793807155751,9.10817603518724e-05,0.354035977410028,0.0198054237193563,0.000510468990916518,0.454867046993175
"ENSG00000165507",-0.00352924759421135,-0.499375253138067,0.0799629038951062,0.00373381728111438,0.992478245902025,0.185426253630911,0.835257380277438,0.994900519708071,0.269822865028988,0.879024344196609
"ENSG00000165512",-0.917753422153312,-0.983299778535596,-0.426219335276355,2.84068307449306e-12,1.12125973831941e-11,1.4541402041569e-12,0.000351554843478864,1.53367653913308e-09,3.48665740927084e-10,0.00151433774911957
"ENSG00000165516",0.170707861706782,-0.0689484494825634,-0.0641742149026657,0.00673310242786493,0.030587082949497,0.372247623131485,0.466847862576778,0.060700487771401,0.472944839159759,0.565507793609889
"ENSG00000165521",-0.284486530154007,0.223046478760221,-0.559526771317677,1.04709395510061e-06,0.0963328048928704,0.187836401526069,0.00319098830734959,0.158094062608536,0.272589526451726,0.0093018836756351
"ENSG00000165525",0.0198316749924268,-0.21016558262244,0.336888709265733,4.42033019938606e-05,0.788501117424365,0.00849663012436419,0.0009543511252414,0.843121265049685,0.0208412695330593,0.00343302193675091
"ENSG00000165526",-0.391416037159281,-0.0158810589539486,-0.215912804649505,1.51009711471461e-05,2.84163914635816e-05,0.842227384633753,0.0290266286747943,0.000200994292118173,0.884509535534717,0.0580616507071863
"ENSG00000165527",-0.569873161850305,-0.558867514959752,0.567562133941069,9.71968018514773e-12,3.19733125019439e-05,3.63357096104792e-05,0.000116127518424819,0.000220925187112104,0.000244576600843513,0.000621146893260247
"ENSG00000165533",0.321874271885438,0.160634057220285,-0.243222822904656,4.71835939341429e-05,0.000712960716392912,0.0697163885544523,0.0199777571589178,0.00270434723248425,0.120968813665827,0.0425316744298208
"ENSG00000165548",0.279473791088363,0.713274616132123,0.206643774855169,0.000399193580734886,0.05033707974321,2.7996474788611e-05,0.219765860986374,0.0921428918636535,0.000198866554010402,0.309929004151421
"ENSG00000165572",-0.0296161362241986,-0.836429001764549,-0.0112432099411747,2.80297900837506e-11,0.76949373138386,9.31387905039318e-10,0.919512486986784,0.827805806336102,5.01020044233309e-08,0.941934660907508
"ENSG00000165609",0.0307167104016793,0.23434453189385,-0.0338324850169272,0.000337399776069275,0.639579269551203,0.00106179974550764,0.66168355801885,0.720391406793931,0.00374924150349051,0.739655423454726
"ENSG00000165617",1.49427930939157,1.10126650849681,-0.774725712838304,3.72718410627798e-10,0.000983149136826671,0.0116692215719376,0.0778991301359663,0.0035207092628722,0.0271362779704143,0.132578107040935
"ENSG00000165626",-0.13376432083019,-1.02188960751935,0.217519554328402,1.23528296011892e-08,0.364498764593793,4.20872870373868e-08,0.164121584760562,0.465285065585629,1.08210522602859e-06,0.244726842977788
"ENSG00000165629",-0.617357367644786,-0.599839103466475,0.525947597076439,4.79761489075487e-13,5.66084841989629e-05,6.97792405970305e-05,0.000717773191833966,0.000348259767547501,0.000411511407554501,0.00271940624897709
"ENSG00000165630",-0.185195946658832,-0.144618442143126,-0.00283554687582628,0.0364452225420487,0.01205740829588,0.058854949777028,0.972283906873317,0.0279023121582508,0.105004724698907,0.980219100633479
"ENSG00000165632",0.248742138747271,0.251080089619614,-0.413151051880553,0.000582633549124055,0.0232985083936099,0.0220791427447074,0.00319955676009311,0.0483182865194986,0.0462470079214018,0.00932202990336875
"ENSG00000165633",0.125656182101953,-1.03110848010986,0.77001162304749,8.43658167030789e-14,0.470949762011345,1.21699691172105e-06,0.000162422026100312,0.569294531076822,1.62881817181504e-05,0.000812076589556573
"ENSG00000165637",-0.0654909299921656,-0.240577832598793,0.610208978167983,1.41167614893379e-09,0.57637848503621,0.0428392461570467,2.51078194166418e-05,0.665059373777791,0.0805343899628338,0.000182059889130286
"ENSG00000165644",0.0447800123346057,-0.559458299850243,-0.117976202556549,0.00038667796672364,0.721475050157562,0.000258255685291115,0.49055282445738,0.789371104744444,0.00117721124436145,0.587823434511202
"ENSG00000165646",-0.00316829699182681,0.605028426620633,0.277815933625729,6.79357677669676e-06,0.976220357946405,2.52114483027878e-06,0.031601653519125,0.983266461287104,2.93746964676112e-05,0.0623623306038223
"ENSG00000165650",-0.139104681610418,0.586892595855359,0.0339554003230147,2.05962991613539e-11,0.0356460957235176,2.63468166988353e-10,0.675577125085278,0.0689719049476501,1.80707068697975e-08,0.751411960860079
"ENSG00000165655",0.470697577939792,0.414725693365224,-0.877903152466849,3.45933668249182e-07,0.0475002457883215,0.0810447746818391,0.00127048021018633,0.0878338260132085,0.137107610118391,0.00434865789339456
"ENSG00000165660",-0.0685980014216805,-0.12484414934483,0.190840339769594,0.0125930161342496,0.28801673168969,0.059484127772958,0.0236435072034975,0.385325535129596,0.105932106915889,0.0489185416730028
"ENSG00000165661",-0.352181586691311,0.146637050986958,-0.0889308943679449,1.43167411758157e-07,0.00867191462661624,0.247594844935683,0.527136784245288,0.0211995215046768,0.341296467409492,0.621603947582057
"ENSG00000165669",-0.257447212132522,-0.583067356805819,0.310863655425146,2.05112346716586e-11,0.00487848444963553,7.46812758406042e-08,0.00222504500397347,0.0131760918533649,1.7163224584858e-06,0.00690220078330603
"ENSG00000165671",-0.382131334870628,-0.0792329087965745,-0.353647497045601,5.53236408725612e-06,1.39016813556146e-05,0.296170758331655,0.00018615358236717,0.000113498755063721,0.394083222430582,0.000907218939275376
"ENSG00000165672",-0.432051243879836,-0.604959287183801,0.661448032836525,1.72077838384593e-14,0.00397033380652804,0.000106611361459871,7.09038905120863e-05,0.0111471835051607,0.000579658876709111,0.000416268075929529
"ENSG00000165675",-0.278536478031181,0.00205330470633246,-0.0356452700461644,0.0109713021599093,0.00382106706715874,0.981950250837206,0.741885644787297,0.0107875192743136,0.987435664665241,0.80596613594632
"ENSG00000165678",-0.144182545120398,-0.396953519752254,0.406205445312324,9.27934506717536e-11,0.122000009072934,8.49578721284241e-05,0.000236380127123438,0.19212353049981,0.000480822234931589,0.00109564802294422
"ENSG00000165684",0.398818883432417,0.75533923815732,-0.330839996616498,1.37263132299482e-07,0.00567471706130368,3.76165232536205e-06,0.0363879149761019,0.0149596595969227,4.055900479871e-05,0.0702080729524559
"ENSG00000165688",0.353009112902224,0.49606266023457,-0.21116698663827,1.17567270169315e-07,9.41893330695541e-05,5.0155602747655e-07,0.0379716623603839,0.000523763214885969,8.04518206128963e-06,0.0727982147059117
"ENSG00000165689",0.0971542488530135,0.373241456668691,-0.138019806297619,7.18705203753251e-06,0.195540053372954,1.49487272094928e-05,0.156133290408651,0.281586748482678,0.000120282854381068,0.234891177228637
"ENSG00000165698",0.390746405278899,-0.221933324632848,0.200084790465647,0.00104616823569912,0.00466254595446183,0.124303197846232,0.242303538419171,0.0127010836382147,0.195141311373257,0.335307048493127
"ENSG00000165699",0.0817235720642954,0.358654219895795,-0.10282050276499,0.000130979178186859,0.396820596441274,0.00056974998877447,0.37700636330916,0.497301786833919,0.00224775979358206,0.477799914429425
"ENSG00000165704",-0.774906848176899,-0.346006377941748,0.0049176831351042,3.02662501171089e-08,3.49639190166132e-08,0.00344251620328036,0.970394678615998,9.3642580229063e-07,0.00990710579528379,0.978864709662163
"ENSG00000165714",0.172282700244957,0.291772123587421,-0.00605295291592061,0.0115369217591411,0.0528042005735183,0.00193125471787687,0.951255681707537,0.095830065376339,0.00615082525675821,0.965188456024726
"ENSG00000165716",0.22078017727266,-0.339264887881472,0.256882571475013,0.00218633010806894,0.180697290073282,0.0548979918153597,0.140722262640481,0.264363553000741,0.0990286640469067,0.215919202884756
"ENSG00000165724",-0.0915956221286265,0.174768836667717,-0.136669999688315,0.00128603899852515,0.193314154469912,0.0129199056526501,0.126080417758942,0.279078507599324,0.0295857652236015,0.197451231214141
